Season,Player,Team,position,game_id,game_date,home_team,away_team,G,A1,A2,PTS,PrPTS,GS,SOG,eGF,eGA,GF.,PPG,PPA1,PPA2,SHG,SHA1,SHA2,FOW,FOL,PIM,Blk,TO,SV,GA
2016,Zoe Hickel,BOS,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0.1,2,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Alex Carpenter,BOS,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alexa Gruschow,MET,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Blake Bolden,BOS,D,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Bray Ketchum,MET,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Brianna Decker,BOS,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Courtney Burke,MET,D,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Janine Weber,MET,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Jillian Dempsey,BOS,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Jordan Smelker,BOS,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kacey Bellamy,BOS,D,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kaleigh Fratkin,MET,D,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kiira Dosdall,MET,D,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madison Packer,MET,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Marissa Gedman,BOS,D,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Meghan Duggan,BOS,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Michelle Picard,MET,D,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Miye D'Oench,MET,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Rachel Llanes,BOS,F,14689561,2017-01-21,MET,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alex Carpenter,BOS,F,14689574,2017-01-15,CTW,BOS,1,1,1,3,2,2.49,3,0,0,NA,0,0,0,0,0,0,0,1,0,1,0,0,0
2016,Alexandra Bender,BOS,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Alyssa Gagliardi,BOS,D,14689574,2017-01-15,CTW,BOS,0,1,1,2,1,1.28,0,0,0,NA,0,1,0,0,0,0,0,0,0,4,0,0,0
2016,Amanda Pelkey,BOS,F,14689574,2017-01-15,CTW,BOS,0,1,0,1,1,0.74,2,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Blake Bolden,BOS,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Brianna Decker,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,1,1,0,1.7699999999999998,9,0,0,NA,0,0,1,0,0,0,11,7,4,1,0,0,0
2016,Brittany Ott,BOS,G,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,5.180000000000001,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,37,0
2016,Cydney Roesler,CTW,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
2016,Dana Trivigno,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,-0.26,2,0,0,NA,0,0,0,0,0,0,5,9,0,0,0,0,0
2016,Emily Field,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Gigi Marvin,BOS,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Haley Skarupa,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.99,9,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Hilary Knight,BOS,F,14689574,2017-01-15,CTW,BOS,1,0,0,1,1,1.1,2,0,0,NA,1,0,0,0,0,0,0,1,0,2,0,0,0
2016,Jillian Dempsey,BOS,F,14689574,2017-01-15,CTW,BOS,2,0,0,2,2,2.06,6,0,0,NA,0,0,0,0,0,0,2,7,0,1,0,0,0
2016,Jordan Brickner,CTW,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Jordan Smelker,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,2,0,0
2016,Kacey Bellamy,BOS,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,2,0,0,0
2016,Kaliya Johnson,CTW,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,Kelli Stack,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.6799999999999999,4,0,0,NA,0,0,0,0,0,0,11,9,0,1,0,0,0
2016,Kelly Babstock,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,1.02,6,0,0,NA,0,0,0,0,0,0,5,2,0,1,0,0,0
2016,Meagan Mangene,CTW,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,1,0,0,0
2016,Meghan   Huertas,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,Meghan Duggan,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.05999999999999997,1,0,0,NA,0,0,0,0,0,0,1,0,2,1,0,0,0
2016,Micaela Long,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Nicole Connery,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.39,4,0,0,NA,0,0,0,0,0,0,1,0,2,0,0,0,0
2016,Nicole Kosta,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.71,1,0,0,NA,0,0,0,0,0,0,9,4,0,0,0,0,0
2016,Nicole Stock,CTW,G,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.34000000000000075,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,31,4
2016,Rachel Llanes,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,-0.14999999999999997,3,0,0,NA,0,0,0,0,0,0,10,14,0,1,0,0,0
2016,Sam Faber,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.44,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Shannon Doyle,CTW,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
2016,Zoe Hickel,BOS,F,14689574,2017-01-15,CTW,BOS,0,1,0,1,1,0.75,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alex Carpenter,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alexandra Bender,BOS,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alyssa Gagliardi,BOS,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Amanda Pelkey,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Blake Bolden,BOS,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Gigi Marvin,BOS,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Haley Skarupa,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Jillian Dempsey,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kelli Stack,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kelly Babstock,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Meagan Mangene,CTW,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Meghan Duggan,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Micaela Long,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Nicole Kosta,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Sam Faber,CTW,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Shannon Doyle,CTW,D,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Zoe Hickel,BOS,F,14689574,2017-01-15,CTW,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alex Carpenter,BOS,F,14689578,2017-01-27,CTW,BOS,1,1,2,4,2,3.13,3,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Alexandra Bender,BOS,D,14689578,2017-01-27,CTW,BOS,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alyssa Gagliardi,BOS,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Amanda Pelkey,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,-0.12,0,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Blake Bolden,BOS,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.04999999999999999,2,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,Brianna Decker,BOS,F,14689578,2017-01-27,CTW,BOS,2,0,0,2,2,3.18,9,0,0,NA,0,0,0,1,0,0,12,9,2,0,0,0,0
2016,Brittany Ott,BOS,G,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.34000000000000075,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,31,4
2016,Cydney Roesler,CTW,D,14689578,2017-01-27,CTW,BOS,0,1,0,1,1,1.08,4,0,0,NA,0,1,0,0,0,0,0,0,0,1,0,0,0
2016,Dana Trivigno,CTW,F,14689578,2017-01-27,CTW,BOS,0,1,1,2,1,0.85,2,0,0,NA,0,0,1,0,0,0,7,11,2,0,0,0,0
2016,Emily Field,BOS,F,14689578,2017-01-27,CTW,BOS,0,1,0,1,1,0.58,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,Gigi Marvin,BOS,D,14689578,2017-01-27,CTW,BOS,1,2,0,3,3,2.5000000000000004,2,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,Haley Skarupa,CTW,F,14689578,2017-01-27,CTW,BOS,3,0,1,4,3,4.3,6,0,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0
2016,Hilary Knight,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,1,1,0,0.9600000000000001,4,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,Jillian Dempsey,BOS,F,14689578,2017-01-27,CTW,BOS,1,1,0,2,2,1.2500000000000002,3,0,0,NA,0,0,0,0,0,0,8,14,0,0,0,0,0
2016,Jordan Brickner,CTW,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Jordan Smelker,BOS,F,14689578,2017-01-27,CTW,BOS,0,1,0,1,1,0.86,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kacey Bellamy,BOS,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kelli Stack,CTW,F,14689578,2017-01-27,CTW,BOS,1,0,0,1,1,1.81,3,0,0,NA,0,0,0,0,0,0,16,12,0,0,0,0,0
2016,Kelly Babstock,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.09000000000000002,3,0,0,NA,0,0,0,0,0,0,7,9,0,0,0,0,0
2016,Meagan Mangene,CTW,D,14689578,2017-01-27,CTW,BOS,0,0,1,1,0,0.47,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,Meghan   Huertas,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Meghan Duggan,BOS,F,14689578,2017-01-27,CTW,BOS,3,1,1,5,4,4.840000000000001,4,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,Micaela Long,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,Nicole Connery,CTW,F,14689578,2017-01-27,CTW,BOS,0,1,0,1,1,1.08,4,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,Nicole Kosta,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0
2016,Nicole Stock,CTW,G,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,-4.22,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,27,8
2016,Rachel Llanes,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.41999999999999993,1,0,0,NA,0,0,0,0,0,0,9,5,2,0,0,0,0
2016,Sam Faber,CTW,F,14689578,2017-01-27,CTW,BOS,0,1,0,1,1,1.19,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Shannon Doyle,CTW,D,14689578,2017-01-27,CTW,BOS,0,0,1,1,0,0.69,2,0,0,NA,0,0,0,0,0,1,0,0,2,0,0,0,0
2016,Zoe Hickel,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0.18999999999999997,0,0,0,NA,0,0,0,0,0,0,3,0,2,0,0,0,0
2016,Alex Carpenter,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alexandra Bender,BOS,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alyssa Gagliardi,BOS,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,5,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Amanda Pelkey,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Blake Bolden,BOS,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,4,2,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Brianna Decker,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,3,2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Cydney Roesler,CTW,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Dana Trivigno,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Elena Orlando,CTW,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Emily Field,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Gigi Marvin,BOS,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Haley Skarupa,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,3,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Hilary Knight,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,2,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Jillian Dempsey,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,5,1,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Jordan Brickner,CTW,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Jordan Smelker,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kacey Bellamy,BOS,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,3,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kaliya Johnson,CTW,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,2,3,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kelli Stack,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Kelly Babstock,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Meagan Mangene,CTW,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Meghan   Huertas,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Meghan Duggan,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Micaela Long,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Nicole Connery,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Nicole Kosta,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Rachel Llanes,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Sam Faber,CTW,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Shannon Doyle,CTW,D,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,2,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Zoe Hickel,BOS,F,14689578,2017-01-27,CTW,BOS,0,0,0,0,0,0,0,1,2,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Alexa Gruschow,MET,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.41999999999999993,1,0,0,NA,0,0,0,0,0,0,12,8,2,1,0,0,0
2016,Amanda Kessel,MET,F,14689582,2017-01-27,BUF,MET,2,0,1,3,2,3.52,8,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,Amanda Leveille,BUF,G,14689582,2017-01-27,BUF,MET,0,0,0,0,0,3.3000000000000007,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,45,3
2016,Ashley Johnston,MET,D,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,Ashley Vesci,BUF,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,4,4,0,0,0,0,0
2016,Bray Ketchum,MET,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Corinne Buie,BUF,F,14689582,2017-01-27,BUF,MET,1,0,0,1,1,0.93,2,0,0,NA,0,0,0,0,0,0,0,1,2,0,2,0,0
2016,Courtney Burke,MET,D,14689582,2017-01-27,BUF,MET,0,1,0,1,1,1.2000000000000002,4,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0
2016,Devon Skeats,BUF,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.32,4,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,0
2016,Emily Janiga,BUF,F,14689582,2017-01-27,BUF,MET,0,1,0,1,1,0.10999999999999988,5,0,0,NA,0,0,0,0,0,0,8,17,0,0,0,0,0
2016,Harrison Browne,BUF,F,14689582,2017-01-27,BUF,MET,0,1,0,1,1,0.69,2,0,0,NA,0,1,0,0,0,0,0,0,2,1,0,0,0
2016,Jacquie Greco,BUF,D,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,Janine Weber,MET,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.31000000000000005,5,0,0,NA,0,0,0,0,0,0,12,14,0,2,0,0,0
2016,Jordyn Burns,BUF,D,14689582,2017-01-27,BUF,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,Kaleigh Fratkin,MET,D,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.16,3,0,0,NA,0,0,0,0,0,0,0,0,2,0,2,0,0
2016,Katie  Fitzgerald,MET,G,14689582,2017-01-27,BUF,MET,0,0,0,0,0,1.4800000000000004,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,32,3
2016,Kiira Dosdall,MET,D,14689582,2017-01-27,BUF,MET,0,1,0,1,1,0.7999999999999999,3,0,0,NA,0,0,0,0,0,0,0,0,2,1,0,0,0
2016,Kourtney Kunichika,BUF,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,10,10,0,2,0,0,0
2016,Kristina Lavoie,BUF,D,14689582,2017-01-27,BUF,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,Lauren Wash,MET,F,14689582,2017-01-27,BUF,MET,1,0,0,1,1,1.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Lisa Chesson,BUF,D,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Madison Packer,MET,F,14689582,2017-01-27,BUF,MET,0,0,1,1,0,1.19,0,0,0,NA,0,0,1,0,0,0,7,1,2,0,1,0,0
2016,Megan Bozek,BUF,D,14689582,2017-01-27,BUF,MET,1,0,0,1,1,1.55,5,0,0,NA,1,0,0,0,0,0,0,0,0,2,0,0,0
2016,Michelle Picard,MET,D,14689582,2017-01-27,BUF,MET,0,0,1,1,0,0.97,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Milica McMillen,MET,D,14689582,2017-01-27,BUF,MET,0,1,0,1,1,0.75,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Miye D'Oench,MET,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.08000000000000002,6,0,0,NA,0,0,0,0,0,0,3,5,4,0,0,0,0
2016,Paige Harrington,BUF,D,14689582,2017-01-27,BUF,MET,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
2016,Rebecca Russo,MET,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,Sarah Casorso,BUF,D,14689582,2017-01-27,BUF,MET,0,0,2,2,0,1.5,2,0,0,NA,0,0,1,0,0,0,0,0,0,0,1,0,0
2016,Shiann Darkangelo,BUF,F,14689582,2017-01-27,BUF,MET,1,0,0,1,1,2.39,5,0,0,NA,1,0,0,0,0,0,12,5,0,0,0,0,0
2016,Tatiana Rafter,MET,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0.2,4,0,0,NA,0,0,0,0,0,0,3,5,0,1,0,0,0
2016,Amanda Kessel,MET,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Ashley Johnston,MET,D,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Bray Ketchum,MET,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Corinne Buie,BUF,F,14689582,2017-01-27,BUF,MET,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
