game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_detail,x_coord,y_coord,event_team,event_player_1,event_player_2,event_player_3,home_goalie,away_goalie,plus_player_1,minus_player_2,plus_player_2,minus_player_3,plus_player_3,minus_player_4,plus_player_4,minus_player_5,plus_player_5,plus_player_6,minus_player_1,minus_player_6,home_skaters,away_skaters
18507437,2017-12-17,BOS,MET,0,2,72,2,10,45,1755,80,Shot,NA,22.61,38.33,MET,Kiira Dosdall,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,0,2,73,2,10,35,1765,10,Faceoff,NA,17.93,74.58,MET,Erika  Lawler,Janine Weber,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,0,2,74,2,9,45,1815,50,Shot,NA,78.01,55.83,BOS,Janine Weber,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,0,2,75,2,9,45,1815,0,Faceoff,NA,83.1,26.67,BOS,Jillian Dempsey,Tatiana Rafter,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,0,2,76,2,9,28,1832,17,Faceoff,NA,83.92,30.42,BOS,Jillian Dempsey,Alexa Gruschow,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,0,3,77,2,9,11,1849,17,Goal,NA,17.11,42.08,MET,Alexa Gruschow,Bray Ketchum,Michelle Picard,Brittany Ott,Katie  Fitzgerald, Kelsey  Koelzer,Emily Field,Alexa Gruschow,Meagan Mangene,Bray Ketchum,Kaliya Johnson,Miye D'Oench,Marissa Gedman,Kiira Dosdall,NA,Jillian Dempsey,NA,5,5
18507437,2017-12-17,BOS,MET,0,3,78,2,9,11,1849,0,Faceoff,NA,49.9,52.5,MET,Erika  Lawler,Janine Weber,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,79,2,8,35,1885,36,Goal,NA,85.34,45,BOS,Janine Weber,Kathryn Tomaselli,Paige Harrington,Brittany Ott,Katie  Fitzgerald,Paige Harrington,Erika  Lawler,Janine Weber,Courtney Burke,Mary Parker,Harrison Browne,Heather  Schwarz,Jenny Ryan,Kaleigh Fratkin,NA,Rebecca Russo,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,80,2,8,35,1885,0,Faceoff,NA,49.7,48.75,BOS,Corey  Stearns,Tatiana Rafter,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,81,2,7,50,1930,45,Shot,NA,76.99,36.67,BOS,Marissa Gedman,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,82,2,7,5,1975,45,Shot,NA,18.34,60.42,MET,Bray Ketchum,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,83,2,7,5,1975,0,Faceoff,NA,16.91,27.08,BOS,Jillian Dempsey,Erika  Lawler,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,84,2,5,1,2099,124,Faceoff,NA,17.73,72.5,BOS,Corey  Stearns,Tatiana Rafter,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,85,2,4,10,2150,51,Penalty,1 Roughing 2,2.86,30,BOS,Jordan Smelker,NA,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,86,2,4,10,2150,0,Faceoff,NA,17.11,73.75,BOS,Jillian Dempsey,Alexa Gruschow,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,87,2,3,53,2167,17,Shot,NA,24.45,53.75,MET,Courtney Burke,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,3,88,2,3,40,2180,13,Shot,NA,24.45,62.08,MET,Rebecca Russo,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,3,89,2,3,31,2189,9,Shot,NA,13.65,48.75,MET,Jenny Ryan,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,3,90,2,2,50,2230,41,Faceoff,NA,37.68,72.5,BOS,Janine Weber,Erika  Lawler,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,3,91,2,2,15,2265,35,BlockedShot,NA,14.06,47.08,BOS,Kaleigh Fratkin,NA,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,3,92,2,1,54,2286,21,BlockedShot,NA,86.16,55.42,MET,Kiira Dosdall,NA,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,93,2,1,6,2334,48,Penalty,1 Roughing 2,9.78,62.92,BOS,Meagan Mangene,Meagan Mangene,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,94,2,1,6,2334,0,Faceoff,NA,16.1,75,MET,Alexa Gruschow,Jillian Dempsey,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,95,2,0,11,2389,55,Shot,NA,89.82,55,BOS,Jillian Dempsey,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,3,96,2,0,11,2389,0,Faceoff,NA,84.32,74.17,MET,Erika  Lawler,Corey  Stearns,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,3,98,3,20,0,2400,11,Faceoff,NA,49.9,52.5,MET,Alexa Gruschow,Corey  Stearns,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,3,99,3,19,8,2452,52,Shot,NA,19.96,62.08,MET,Courtney Burke,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,3,100,3,18,33,2487,35,Shot,NA,10.39,61.25,MET,Rebecca Morse,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,101,3,17,40,2540,53,Shot,NA,79.02,61.25,BOS,Kathryn Tomaselli,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,102,3,17,25,2555,15,Faceoff,NA,82.48,69.58,BOS,Corey  Stearns,Alexa Gruschow,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,103,3,16,26,2614,59,Penalty,1 Slashing 2,15.48,30.83,BOS,Paige Harrington,NA,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,3,104,3,16,26,2614,0,Faceoff,NA,15.48,25.83,MET,Erika  Lawler,Jillian Dempsey,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,109,3,16,10,2630,16,Goal,NA,15.07,71.25,MET,Erika  Lawler,Madison Packer, Kelsey  Koelzer,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,4,109,3,15,50,2650,20,Faceoff,NA,49.08,49.17,MET,Tatiana Rafter,Janine Weber,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,1,4,108,3,13,42,2778,128,Shot,NA,20.98,66.67,MET,Miye D'Oench,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,110,3,13,4,2816,38,BlockedShot,NA,19.55,34.58,BOS,Paige Harrington,NA,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,111,3,12,34,2846,30,Shot,NA,84.93,33.33,BOS,Jillian Dempsey,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,112,3,12,34,2846,0,Faceoff,NA,83.3,28.33,BOS,Jillian Dempsey,Erika  Lawler,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,113,3,12,22,2858,12,Shot,NA,19.55,37.08,MET,Erika  Lawler,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,114,3,12,8,2872,14,Shot,NA,80.04,35,BOS,Alyssa Gagliardi,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,115,3,11,3,2937,65,Shot,NA,23.63,43.33,MET,Courtney Burke,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,116,3,11,2,2938,1,Shot,NA,12.42,52.92,MET,Courtney Burke,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,117,3,10,21,2979,41,Shot,NA,81.26,27.92,BOS,Mary Parker,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,118,3,10,21,2979,0,Faceoff,NA,81.87,25.83,MET,Alexa Gruschow,Corey  Stearns,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,119,3,9,50,3010,31,Shot,NA,15.89,58.33,MET,Bray Ketchum,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,120,3,9,20,3040,30,BlockedShot,NA,77.8,42.08,MET,Miye D'Oench,NA,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,121,3,8,59,3061,21,Faceoff,NA,37.88,26.25,BOS,Janine Weber,Erika  Lawler,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,122,3,7,10,3170,109,Shot,NA,19.96,35.83,MET,Madison Packer,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,123,3,7,10,3170,0,Faceoff,NA,15.07,28.75,BOS,Corey  Stearns,Alexa Gruschow,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,124,3,6,23,3217,47,Faceoff,NA,15.89,71.25,BOS,Jillian Dempsey,Erika  Lawler,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,125,3,4,22,3338,121,Shot,NA,78.62,60.83,BOS,Heather  Schwarz,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,1,4,126,3,4,4,3356,18,BlockedShot,NA,79.84,43.33,MET,Alexa Gruschow,NA,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,2,4,127,3,3,44,3376,20,Goal,NA,87.78,44.58,BOS,Meagan Mangene,Corey  Stearns,NA,Brittany Ott,Katie  Fitzgerald,Kaliya Johnson,Ashley Johnston,Marissa Gedman,Kiira Dosdall,Meagan Mangene,Alexa Gruschow,Heather  Schwarz,Miye D'Oench,Corey  Stearns,NA,Rebecca Russo,NA,5,5
18507437,2017-12-17,BOS,MET,2,4,128,3,3,44,3376,0,Faceoff,NA,51.12,52.08,BOS,Janine Weber,Tatiana Rafter,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,2,4,129,3,3,5,3415,39,Faceoff,NA,60.9,72.08,MET,Alexa Gruschow,Jillian Dempsey,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,2,4,130,3,2,55,3425,10,Shot,NA,74.34,46.25,BOS,Emily Field,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,2,4,131,3,1,52,3488,63,Faceoff,NA,38.09,27.08,MET,Erika  Lawler,Corey  Stearns,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,2,4,132,3,1,12,3528,40,Shot,NA,80.45,38.33,BOS,Kaliya Johnson,Katie  Fitzgerald,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,2,4,133,3,1,4,3536,8,Penalty,1 Holding 2,22,15.83,BOS,Mary Parker,Mary Parker,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,2,4,134,3,1,4,3536,0,Faceoff,NA,15.89,24.17,MET,Alexa Gruschow,Jillian Dempsey,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507437,2017-12-17,BOS,MET,2,4,135,3,0,8,3592,56,Shot,NA,13.44,54.17,MET,Rebecca Russo,Brittany Ott,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507437,2017-12-17,BOS,MET,2,4,136,3,0,5,3595,3,BlockedShot,NA,11.41,50.42,BOS,Jillian Dempsey,NA,NA,Brittany Ott,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
18507462,2018-01-06,BUF,BOS,0,0,1,1,20,0,0,0,Faceoff,NA,50.1,52.08,BUF,Taylor Accursi,Jillian Dempsey,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,2,1,19,55,5,5,Shot,NA,35.17,22.5,BUF,Taylor Accursi,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,3,1,18,48,72,67,Shot,NA,10.22,32.92,BUF,Rebecca  Vint,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,4,1,18,23,97,25,Shot,NA,87.73,65.83,BOS,Kathryn Tomaselli,Amanda Leveille,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,6,1,17,36,144,47,Turnover,NA,NA,NA,BOS,Michaela Levine,NA,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,5,1,17,9,171,27,Faceoff,NA,17.38,28.33,BOS,Jillian Dempsey,Taylor Accursi,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,7,1,16,50,190,19,Turnover,NA,66.87,97.92,BUF,Lisa Chesson,NA,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,8,1,16,1,239,49,Shot,NA,11.86,52.92,BUF,Kristin Lewicki,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,10,1,15,0,240,1,Shot,NA,73.01,21.25,BOS,Paige Harrington,Amanda Leveille,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,9,1,15,51,249,9,Shot,NA,88.96,52.08,BOS,Emily Field,Amanda Leveille,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,14,1,14,0,300,51,Shot,NA,82,27.92,BOS,Kaleigh Fratkin,Amanda Leveille,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,15,1,14,0,300,0,Faceoff,NA,83.64,28.75,BUF,Kristin Lewicki,Corey  Stearns,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,11,1,14,41,319,19,Shot,NA,12.27,65,BUF,Kourtney Kunichika,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,12,1,14,35,325,6,Faceoff,NA,37.83,26.67,BOS,Jillian Dempsey,Taylor Accursi,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,13,1,14,24,336,11,Shot,NA,90.39,41.67,BUF,Corinne Buie,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,0,0,16,1,13,18,402,66,Shot,NA,15.75,28.33,BUF,Rebecca  Vint,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,18,1,12,0,420,18,Goal,NA,13.29,53.33,BUF,Jess Jones,Taylor Accursi,Corinne Buie,Amanda Leveille,Brianna  Laing,Lisa Chesson,Paige Harrington,Colleen  Murphy,Jillian Dempsey,Taylor Accursi,Kathryn Tomaselli,Jess Jones,Kaliya Johnson,Corinne Buie,NA,Mary Parker,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,19,1,12,0,420,0,Faceoff,NA,50.92,51.67,BOS,Jillian Dempsey,Taylor Accursi,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,18,1,12,50,430,10,Shot,NA,89.98,28.33,BOS,Mary Parker,Amanda Leveille,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,17,1,12,2,478,48,Shot,NA,17.59,70.42,BUF,Taylor Accursi,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,20,1,11,2,538,60,Faceoff,NA,17.79,73.33,BOS,Janine Weber,Kristin Lewicki,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,21,1,10,39,561,23,Turnover,NA,37.42,98.33,BOS,Kaleigh Fratkin,NA,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,22,1,10,15,585,24,Shot,NA,22.49,30.83,BUF,Sarah Casorso,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,23,1,9,40,620,35,Shot,NA,16.97,51.67,BUF,Jess Jones,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,24,1,9,25,635,15,Shot,NA,22.9,27.5,BUF,Corinne Buie,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,25,1,8,39,681,46,Faceoff,NA,82.82,72.92,BUF,Rebecca  Vint,Jillian Dempsey,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,26,1,7,11,769,88,Faceoff,NA,17.59,74.58,BOS,Janine Weber,Maddie  Elia,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,27,1,7,9,771,2,Faceoff,NA,16.56,74.58,BUF,Maddie  Elia,Janine Weber,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,28,1,5,59,841,70,Faceoff,NA,16.97,29.58,BUF,Kristin Lewicki,Corey  Stearns,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,29,1,5,56,844,3,Shot,NA,20.65,27.08,BUF,Kaylyn  Schroka,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,30,1,4,58,902,58,Shot,NA,86.09,44.58,BOS,Jillian Dempsey,Amanda Leveille,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,31,1,4,37,923,21,Faceoff,NA,37.42,28.75,BOS,Janine Weber,Maddie  Elia,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,32,1,4,2,958,35,Shot,NA,14.31,51.67,BUF,Kourtney Kunichika,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,33,1,4,2,958,0,Faceoff,NA,15.75,73.75,BOS,Jillian Dempsey,Taylor Accursi,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,34,1,3,51,969,11,Turnover,NA,27.2,8.33,BOS,Jillian Dempsey,NA,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,35,1,3,18,1002,33,Turnover,NA,57.06,87.92,BUF,Rebecca  Vint,NA,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,36,1,3,12,1008,6,Faceoff,NA,18.4,29.17,BUF,Rebecca  Vint,Jillian Dempsey,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
18507462,2018-01-06,BUF,BOS,1,0,37,1,1,9,1131,123,Shot,NA,9.2,16.25,BUF,Hayley  Scamurra,Brianna  Laing,NA,Amanda Leveille,Brianna  Laing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
