Season,game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_team,event_player_1,event_player_2,event_player_3,event_detail,x_coord,y_coord,home_skaters,away_skaters,event_angle,event_distance,x_coord_2,y_coord_2,x_coord_1,y_coord_1,home_goalie,away_goalie,plus_player_1,plus_player_2,plus_player_3,plus_player_4,plus_player_5,plus_player_6,minus_player_1,minus_player_2,minus_player_3,minus_player_4,minus_player_5,minus_player_6
2016,14689598,2017-02-04,MET,BUF,3,2,153,3,0,23,3577,3,GoalieChange,BUF,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689598,2017-02-04,MET,BUF,3,2,152,3,0,6,3594,17,Faceoff,BUF,Shiann Darkangelo,Miye D'Oench,NA,NA,66.5478,20.298,5,6,42.115282288008,30.2673105650304,66.5478,20.298,66.5478,20.298,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689598,2017-02-04,MET,BUF,3,2,154,3,0,3,3597,3,Shot,BUF,Megan Bozek,Katie  Fitzgerald,NA,NA,42.5106,24.514,5,6,27.8028158587396,52.556640953927,42.5106,24.514,42.5106,24.514,Katie  Fitzgerald,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,1,1,20,0,0,0,Faceoff,CTW,Kelli Stack,Kourtney Kunichika,NA,NA,0.198000000000008,1.0625,5,5,0.685501013548515,88.808356083479,0.198000000000008,1.0625,0.198000000000008,1.0625,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,2,1,18,50,70,70,Faceoff,BUF,Emily Janiga,Dana Trivigno,NA,NA,67.815,18.768,5,5,41.538048980882,28.3026862506017,67.815,18.768,67.815,18.768,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,3,1,18,12,108,38,BlockedShot,BUF,Sarah Casorso,NA,NA,NA,56.4894,11.3305,5,5,19.2143195195206,34.4284670383391,56.4894,11.3305,56.4894,11.3305,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,4,1,17,55,125,17,Faceoff,CTW,Nicole Kosta,Kourtney Kunichika,NA,NA,-24.4926,-18.4195,5,5,15.9362101023832,67.0856365775119,-24.4926,-18.4195,24.4926,18.4195,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,5,1,17,46,134,9,Shot,CTW,Kelly Babstock,Brianne McLaughlin,NA,NA,58.113,8.5,5,5,15.3867276098448,32.035242608727,58.113,8.5,58.113,8.5,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,6,1,17,46,134,0,Faceoff,CTW,Kelly Babstock,Kourtney Kunichika,NA,NA,66.6072,19.125,5,5,40.499618334646,29.4483126314565,66.6072,19.125,66.6072,19.125,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,7,1,17,21,159,25,Shot,CTW,Cydney Roesler,Brianne McLaughlin,NA,NA,50.8068,24.4375,5,5,32.6126996286534,45.3421650617833,50.8068,24.4375,50.8068,24.4375,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,8,1,17,20,160,1,Shot,CTW,NA,Brianne McLaughlin,NA,NA,62.1522,24.4375,5,5,42.309200229707,36.3042114786976,62.1522,24.4375,62.1522,24.4375,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,9,1,17,4,176,16,Shot,BUF,Kelley Steadman,Shenae Lundberg,NA,NA,-54.054,9.2055,5,5,14.7576446564721,36.1381259371595,-54.054,9.2055,54.054,-9.2055,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,10,1,16,18,222,46,Faceoff,BUF,Emily Janiga,Dana Trivigno,NA,NA,-25.3044,-19.482,5,5,17.0068282635135,66.6083912383417,-25.3044,-19.482,25.3044,19.482,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,11,1,15,42,258,36,Faceoff,CTW,Kelly Babstock,Morgan Beikirich,NA,NA,65.7954,20.5445,5,5,41.520497745933,30.9924174825069,65.7954,20.5445,65.7954,20.5445,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,12,1,15,30,270,12,Faceoff,CTW,Kelly Babstock,Shiann Darkangelo,NA,NA,64.1718,20.1875,5,5,39.1141303178614,31.999604239584,64.1718,20.1875,64.1718,20.1875,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,13,1,15,15,285,15,BlockedShot,BUF,Kourtney Kunichika,NA,NA,NA,44.748,14.1695,5,5,17.7550770303701,46.4651937933116,44.748,14.1695,44.748,14.1695,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,14,1,14,45,315,30,Turnover,BUF,Kourtney Kunichika,NA,NA,NA,80.3682,-18.0625,5,5,64.4575585222476,20.0190378762317,80.3682,-18.0625,80.3682,-18.0625,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,15,1,14,34,326,11,Shot,BUF,Shiann Darkangelo,Shenae Lundberg,NA,NA,-58.905,19.8305,5,5,33.382087930297,36.0410565223885,-58.905,19.8305,58.905,-19.8305,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,16,1,14,34,326,0,Faceoff,BUF,Emily Janiga,Kelli Stack,NA,NA,-65.3994,22.6695,5,5,43.8471842267705,32.72452521596,-65.3994,22.6695,65.3994,-22.6695,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,17,1,14,28,332,6,Faceoff,BUF,Emily Janiga,Kelli Stack,NA,NA,-64.1718,20.893,5,5,40.0807053389538,32.4492983628306,-64.1718,20.893,64.1718,-20.893,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,18,1,12,55,425,93,Shot,CTW,Zoe Hickel,Brianne McLaughlin,NA,NA,71.4582,14.875,5,5,40.2970964202438,22.9995733056072,71.4582,14.875,71.4582,14.875,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,19,1,12,55,425,0,Faceoff,BUF,Shiann Darkangelo,Kelly Babstock,NA,NA,66.6072,23.018,5,5,45.788778403378,32.1133276980135,66.6072,23.018,66.6072,23.018,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,20,1,11,35,505,80,Shot,BUF,Kelley Steadman,Shenae Lundberg,NA,NA,-49.599,-10.982,5,5,15.5744238477052,40.9028498395894,-49.599,-10.982,49.599,10.982,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,21,1,11,35,505,0,Faceoff,CTW,Dana Trivigno,Emily Janiga,NA,NA,-64.1718,-18.0625,5,5,36.035866014656,30.7033128748349,-64.1718,-18.0625,64.1718,18.0625,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,22,1,11,24,516,11,Shot,BUF,Corinne Buie,Shenae Lundberg,NA,NA,-40.293,19.8305,5,5,22.1531357163876,52.5891678889294,-40.293,19.8305,40.293,-19.8305,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,23,1,11,24,516,0,Faceoff,BUF,Emily Janiga,Dana Trivigno,NA,NA,-65.7954,20.1875,5,5,41.0225635040401,30.7569279579414,-65.7954,20.1875,65.7954,-20.1875,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,24,1,11,1,539,23,Shot,BUF,Harrison Browne,Shenae Lundberg,NA,NA,-67.0032,-10.625,5,5,25.7816949213141,24.4284636283169,-67.0032,-10.625,67.0032,10.625,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,25,1,11,1,539,0,Faceoff,BUF,Kourtney Kunichika,Nicole Kosta,NA,NA,-66.6072,-18.4195,5,5,39.4394669174808,28.9950939313878,-66.6072,-18.4195,66.6072,18.4195,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,26,1,10,20,580,41,Shot,BUF,Shiann Darkangelo,Shenae Lundberg,NA,NA,-66.6072,-9.9195,5,5,23.8922508884575,24.4915081628306,-66.6072,-9.9195,66.6072,9.9195,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,27,1,9,46,614,34,Shot,BUF,Devon Skeats,Shenae Lundberg,NA,NA,-37.0458,23.018,5,5,23.8954531444075,56.8248820644619,-37.0458,23.018,37.0458,-23.018,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,28,1,9,9,651,37,Shot,CTW,Haley Skarupa,Brianne McLaughlin,NA,NA,46.3716,0.705500000000001,5,5,0.948158562720059,42.6342376126277,46.3716,0.705500000000001,46.3716,0.705500000000001,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,29,1,8,39,681,30,Penalty,CTW,Anya Battaglino,NA,NA,2 Tripping Minor,-69.0426,-21.25,5,5,46.796673608151,29.1523637936961,-69.0426,-21.25,69.0426,21.25,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,30,1,8,39,681,0,Faceoff,BUF,Shiann Darkangelo,Nicole Kosta,NA,NA,-66.2112,20.5445,5,5,42.0352101409084,30.6823383347815,-66.2112,20.5445,66.2112,-20.5445,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,0,31,1,7,31,749,68,Turnover,BUF,Sarah Casorso,NA,NA,NA,-30.5712,35.0625,5,4,30.9675201899842,68.1417902295647,-30.5712,35.0625,30.5712,-35.0625,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,32,1,7,7,773,24,Goal,CTW,Nicole Connery,Meghan   Huertas,NA,NA,69.8544,1.4195,5,4,4.24028602062887,19.1981504215901,69.8544,1.4195,69.8544,1.4195,Brianne McLaughlin,Shenae Lundberg,Nicole Connery,Cydney Roesler,Meghan   Huertas,Juana Baribeau,NA,NA,Devon Skeats,Kourtney Kunichika,Emily Janiga,Sarah Casorso,Emily Pfalzer,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,33,1,7,7,773,0,Faceoff,CTW,Nicole Kosta,Shiann Darkangelo,NA,NA,1.4256,0.705500000000001,5,4,0.461565229385178,87.5772417104467,1.4256,0.705500000000001,1.4256,0.705500000000001,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,34,1,6,20,820,47,Shot,BUF,Kelley Steadman,Shenae Lundberg,NA,NA,-40.293,28.3305,5,5,30.1844878769558,56.3470414418539,-40.293,28.3305,40.293,-28.3305,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,35,1,6,10,830,10,Shot,BUF,Emily Pfalzer,Shenae Lundberg,NA,NA,-55.2618,19.482,5,5,30.0041280294523,38.9591383790761,-55.2618,19.482,55.2618,-19.482,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,36,1,6,10,830,0,Faceoff,BUF,Morgan Beikirich,Dana Trivigno,NA,NA,66.2112,20.893,5,5,42.5149097154466,30.9167730275978,66.2112,20.893,66.2112,20.893,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,37,1,5,6,894,64,Shot,BUF,Jacquie Greco,Shenae Lundberg,NA,NA,-52.4304,-12.0445,5,5,18.2297257809949,38.5020210431868,-52.4304,-12.0445,52.4304,12.0445,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,38,1,4,37,923,29,Penalty,BUF,Harrison Browne,NA,NA,2 Tripping Minor,-65.7954,-12.75,5,5,28.7870351401902,26.4767060103783,-65.7954,-12.75,65.7954,12.75,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,39,1,4,37,923,0,Faceoff,CTW,Kelli Stack,Shiann Darkangelo,NA,NA,64.9836,20.1875,5,5,40.0494502019362,31.373916319293,64.9836,20.1875,64.9836,20.1875,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,40,1,4,15,945,22,Shot,CTW,Dana Trivigno,Brianne McLaughlin,NA,NA,84.8232,-24.0805,4,5,80.1598605303305,24.4400519330463,84.8232,-24.0805,84.8232,-24.0805,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,41,1,3,25,995,50,Shot,CTW,Haley Skarupa,Brianne McLaughlin,NA,NA,60.5286,3.893,4,5,7.78598126060053,28.7363196488347,60.5286,3.893,60.5286,3.893,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,42,1,3,10,1010,15,BlockedShot,BUF,Corinne Buie,NA,NA,NA,66.2112,-5.6695,4,5,13.970677867424,23.4834545092923,66.2112,-5.6695,66.2112,-5.6695,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,43,1,2,40,1040,30,BlockedShot,BUF,Sarah Casorso,NA,NA,NA,66.2112,-1.768,4,5,4.43623318700281,22.8572795721626,66.2112,-1.768,66.2112,-1.768,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,44,1,2,24,1056,16,Penalty,CTW,Kelly Babstock,NA,NA,2 Body Checking Minor,-75.1014,-17.7055,5,5,51.8685218106702,22.5090162426082,-75.1014,-17.7055,75.1014,17.7055,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,45,1,2,24,1056,0,Faceoff,BUF,Kourtney Kunichika,Nicole Connery,NA,NA,-66.2112,20.1875,5,5,41.5361864053227,30.4444504251596,-66.2112,20.1875,66.2112,-20.1875,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,46,1,1,33,1107,51,Shot,BUF,Emily Pfalzer,Shenae Lundberg,NA,NA,-46.3716,27.625,5,4,32.9449382769568,50.7968612372851,-46.3716,27.625,46.3716,-27.625,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,47,1,1,33,1107,0,Faceoff,BUF,Kelley Steadman,Nicole Kosta,NA,NA,-66.2112,18.768,5,4,39.4735878540238,29.5223174808483,-66.2112,18.768,66.2112,-18.768,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,48,1,1,33,1107,0,Faceoff,CTW,Kelli Stack,Shiann Darkangelo,NA,NA,-68.2308,21.9555,5,4,46.5904739873141,30.2225685356159,-68.2308,21.9555,68.2308,-21.9555,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,49,1,0,3,1197,90,Shot,CTW,Kelli Stack,Brianne McLaughlin,NA,NA,77.5368,-18.4195,5,5,58.1043249520438,21.6952283806832,77.5368,-18.4195,77.5368,-18.4195,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,51,2,20,0,1200,3,Faceoff,BUF,Emily Janiga,Kelli Stack,NA,NA,-0.198000000000008,0.356999999999999,5,5,0.230338090274806,88.8027175991816,-0.198000000000008,0.356999999999999,0.198000000000008,-0.356999999999999,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,52,2,16,52,1388,188,Shot,CTW,Haley Skarupa,Brianne McLaughlin,NA,NA,55.2816,9.2055,5,5,15.2702578732259,34.9524209291717,55.2816,9.2055,55.2816,9.2055,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,53,2,16,11,1429,41,Turnover,CTW,Shannon Doyle,NA,NA,NA,-71.4582,14.1695,5,5,38.9297635157999,22.5497112507012,-71.4582,14.1695,71.4582,-14.1695,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,54,2,15,52,1448,19,Shot,CTW,Nicole Kosta,Brianne McLaughlin,NA,NA,58.9248,-26.9195,5,5,41.8308655790337,40.3630664753064,58.9248,-26.9195,58.9248,-26.9195,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,55,2,15,52,1448,0,Faceoff,CTW,Dana Trivigno,Kourtney Kunichika,NA,NA,67.8348,-20.893,5,5,44.629187805569,29.7402612638154,67.8348,-20.893,67.8348,-20.893,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,56,2,14,55,1505,57,Faceoff,CTW,Kelly Babstock,Kourtney Kunichika,NA,NA,64.5876,19.482,5,5,38.5911645108872,31.2332130553358,64.5876,19.482,64.5876,19.482,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,57,2,14,21,1539,34,Penalty,CTW,Kelly Babstock,NA,NA,2 Tripping Minor,-7.48440000000001,-18.4195,5,5,12.7328834349862,83.5707545951932,-7.48440000000001,-18.4195,7.48440000000001,18.4195,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,58,2,14,21,1539,0,Faceoff,CTW,Kelli Stack,Kourtney Kunichika,NA,NA,-65.7954,-18.4195,5,5,38.4420744065074,29.6265327267637,-65.7954,-18.4195,65.7954,18.4195,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,59,2,14,0,1560,21,Turnover,BUF,Kourtney Kunichika,NA,NA,NA,-39.8772,-22.3125,5,4,24.4284424341629,53.9527305712139,-39.8772,-22.3125,39.8772,22.3125,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,60,2,13,50,1570,10,Shot,BUF,Kourtney Kunichika,Shenae Lundberg,NA,NA,-45.54,-6.375,5,4,8.34501009607811,43.9250751279949,-45.54,-6.375,45.54,6.375,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,61,2,13,18,1602,32,Turnover,BUF,Emily Pfalzer,NA,NA,NA,17.622,-9.5625,5,4,7.63047310597166,72.015694749478,17.622,-9.5625,17.622,-9.5625,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,62,2,12,54,1626,24,BlockedShot,CTW,Anya Battaglino,NA,NA,NA,-58.0932,-6.018,5,4,11.0184456724962,31.4872451992866,-58.0932,-6.018,58.0932,6.018,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,0,1,63,2,12,35,1645,19,BlockedShot,CTW,Cydney Roesler,NA,NA,NA,-40.2732,9.9195,5,4,11.5066847930687,49.7262256610131,-40.2732,9.9195,40.2732,-9.9195,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,64,2,12,25,1655,10,Goal,BUF,Megan Bozek,Corinne Buie,NA,NA,-41.8968,15.5805,5,4,18.3028573350973,49.6131376803564,-41.8968,15.5805,41.8968,-15.5805,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,65,2,12,25,1655,0,Faceoff,BUF,Morgan Beikirich,Nicole Kosta,NA,NA,-1.8216,0.705500000000001,5,4,0.463661756381995,87.1812546182377,-1.8216,0.705500000000001,1.8216,-0.705500000000001,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,66,2,12,3,1677,22,Shot,CTW,Shannon Doyle,Brianne McLaughlin,NA,NA,38.2734,13.8125,5,5,15.2319587606059,52.5735019169353,38.2734,13.8125,38.2734,13.8125,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,67,2,12,3,1677,0,Faceoff,BUF,Kourtney Kunichika,Kelly Babstock,NA,NA,64.5876,19.482,5,5,38.5911645108872,31.2332130553358,64.5876,19.482,64.5876,19.482,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,68,2,11,38,1702,25,Shot,CTW,Cydney Roesler,Brianne McLaughlin,NA,NA,47.9952,14.1695,5,5,19.0629541021794,43.3839642412954,47.9952,14.1695,47.9952,14.1695,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,70,2,11,20,1720,18,Faceoff,CTW,Dana Trivigno,Emily Janiga,NA,NA,-66.6072,-20.1875,5,5,42.0352114044482,30.1491732571558,-66.6072,-20.1875,66.6072,20.1875,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,69,2,11,3,1737,17,Shot,CTW,Zoe Hickel,Brianne McLaughlin,NA,NA,60.9444,-2.482,5,5,5.05563461886759,28.1651738031208,60.9444,-2.482,60.9444,-2.482,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,71,2,10,46,1754,17,Shot,BUF,Emily Janiga,Shenae Lundberg,NA,NA,-56.8854,8.857,5,5,15.4185137974186,33.313570540547,-56.8854,8.857,56.8854,-8.857,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,72,2,10,41,1759,5,Shot,CTW,Cydney Roesler,Brianne McLaughlin,NA,NA,37.8576,-3.1875,5,5,3.56640222940137,51.2416357468221,37.8576,-3.1875,37.8576,-3.1875,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,73,2,10,41,1759,0,Faceoff,BUF,Kourtney Kunichika,Kelli Stack,NA,NA,65.7954,-20.5445,5,5,41.520497745933,30.9924174825069,65.7954,-20.5445,65.7954,-20.5445,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,14689622,2017-02-26,BUF,CTW,1,1,74,2,9,35,1825,66,Shot,CTW,Cydney Roesler,Brianne McLaughlin,NA,NA,44.352,-20.5445,5,5,24.7092296604123,49.1479438455974,44.352,-20.5445,44.352,-20.5445,Brianne McLaughlin,Shenae Lundberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
