Player,Team,position,game_id,game_date,home_team,away_team,G,A1,A2,PTS,PrPTS,GS,SOG,eGF,eGA,GF.,PPG,PPA1,PPA2,SHG,SHA1,SHA2,FOW,FOL,PIM,Blk,TO,SV,GA
Alexa Gruschow,MET,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,-0.8200000000000001,0,0,0,NA,0,0,0,0,0,0,9,13,4,1,0,0,0
Bray Ketchum,MET,F,18507517,2018-01-21,MET,BOS,1,0,0,1,1,1.22,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
Corey  Stearns,BOS,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,0.35,1,0,1,0,0,0,0,0,0,0,5,3,0,1,0,0,0
Dana Trivigno,BOS,F,18507517,2018-01-21,MET,BOS,1,0,0,1,1,2.5500000000000003,3,0,1,0,1,0,0,0,0,0,18,5,4,1,0,0,0
Emily Field,BOS,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,0.21000000000000002,3,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
Erika  Lawler,MET,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,-0.73,1,2,0,1,0,0,0,0,0,0,3,10,0,2,1,0,0
Harrison Browne,MET,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
Heather  Schwarz,BOS,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jillian Dempsey,BOS,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,0.09000000000000002,3,0,0,NA,0,0,0,0,0,0,7,9,0,0,0,0,0
Jordan Smelker,BOS,F,18507517,2018-01-21,MET,BOS,0,1,0,1,1,0.75,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kathryn Tomaselli,BOS,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Kelly Nash,MET,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,0.22,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Madison Packer,MET,F,18507517,2018-01-21,MET,BOS,1,0,0,1,1,0.91,4,1,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0
Mary Parker,BOS,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,-0.18,1,0,0,NA,0,0,0,0,0,0,0,1,2,0,1,0,0
Michaela Levine,BOS,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rebecca Russo,MET,F,18507517,2018-01-21,MET,BOS,0,1,0,1,1,1.19,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tatiana Rafter,MET,F,18507517,2018-01-21,MET,BOS,0,0,0,0,0,0.5700000000000001,3,0,0,NA,0,0,0,0,0,0,7,5,0,0,0,0,0
Kaleigh Fratkin,BOS,F|D,18507517,2018-01-21,MET,BOS,0,0,1,1,0,0.69,2,0,2,0,0,0,1,0,0,0,0,0,2,1,0,0,0
Brianna  Laing,BOS,G,18507517,2018-01-21,MET,BOS,0,0,0,0,0,1.6400000000000006,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,26,2
Katie  Fitzgerald,MET,G,18507517,2018-01-21,MET,BOS,0,0,0,0,0,1.6600000000000001,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,19,1
Ashley Johnston,MET,D,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0.22,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Courtney Burke,MET,D,18507523,2018-02-18,MET,CTW,1,0,0,1,1,1.1600000000000001,3,1,0,1,1,0,0,0,0,0,0,0,2,2,1,0,0
Cydney Roesler,CTW,D,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0.33,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Elena Orlando,CTW,D,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
Emma Greco ,CTW,D,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0.16,3,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0
Hanna  Beattie,CTW,D,18507523,2018-02-18,MET,CTW,0,0,0,0,0,-0.13,1,0,0,NA,0,0,0,0,0,0,3,5,0,1,0,0,0
Jenny Ryan,MET,D,18507523,2018-02-18,MET,CTW,0,0,1,1,0,0.64,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Jordan Brickner,CTW,D,18507523,2018-02-18,MET,CTW,0,1,0,1,1,0.64,0,1,1,0.5,0,1,0,0,0,0,0,0,0,2,0,0,0
Kiira Dosdall,MET,D,18507523,2018-02-18,MET,CTW,0,0,1,1,0,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Michelle Picard,MET,D,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
Rachael Ade,CTW,D,18507523,2018-02-18,MET,CTW,0,0,0,0,0,-0.05000000000000002,0,0,0,NA,0,0,0,0,0,0,1,0,2,1,0,0,0
Rebecca Morse,MET,D,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
Shannon Doyle,CTW,D,18507523,2018-02-18,MET,CTW,0,0,0,0,0,-0.17,0,1,1,0.5,0,0,0,0,0,0,0,0,2,1,0,0,0
Amanda Boulier,CTW,D|F,18507523,2018-02-18,MET,CTW,1,1,0,2,2,1.6900000000000002,7,1,1,0.5,1,0,0,0,0,0,1,7,0,0,0,0,0
Alexa Gruschow,MET,F,18507523,2018-02-18,MET,CTW,1,1,0,2,2,1.76,2,2,0,1,0,1,0,0,0,0,15,13,4,1,0,0,0
Bray Ketchum,MET,F,18507523,2018-02-18,MET,CTW,1,0,0,1,1,1.11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Emily Fluke,CTW,F,18507523,2018-02-18,MET,CTW,0,0,1,1,0,0.87,1,1,2,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0
Harrison Browne,MET,F,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Goldsmith,CTW,F,18507523,2018-02-18,MET,CTW,0,0,0,0,0,-0.36,0,0,1,0,0,0,0,0,0,0,6,9,0,1,0,0,0
Juana Baribeau,CTW,F,18507523,2018-02-18,MET,CTW,0,0,0,0,0,-0.13,1,0,0,NA,0,0,0,0,0,0,0,2,0,0,2,0,0
Kaycie Anderson,CTW,F,18507523,2018-02-18,MET,CTW,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,1,1,0,0
Kelly Babstock,CTW,F,18507523,2018-02-18,MET,CTW,1,0,1,2,1,2.4200000000000004,6,1,1,0.5,0,0,1,0,0,0,9,8,0,1,0,0,0
Kelly Nash,MET,F,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauren Wash,MET,F,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0.72,0,0,0,NA,0,0,0,0,0,0,8,2,0,0,0,0,0
Madison Packer,MET,F,18507523,2018-02-18,MET,CTW,0,2,0,2,2,1.45,4,1,0,1,0,1,0,0,0,0,3,1,6,0,0,0,0
Meghan   Huertas,CTW,F,18507523,2018-02-18,MET,CTW,0,0,0,0,0,-0.24,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0
Rebecca Russo,MET,F,18507523,2018-02-18,MET,CTW,1,1,0,2,2,1.9700000000000002,3,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0
Tatiana Rafter,MET,F,18507523,2018-02-18,MET,CTW,0,0,0,0,0,0.24,0,0,0,NA,0,0,0,0,0,0,8,6,0,0,0,0,0
Katie  Fitzgerald,MET,G,18507523,2018-02-18,MET,CTW,0,0,0,0,0,1.2200000000000002,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,23,2
Sydney Rossman,CTW,G,18507523,2018-02-18,MET,CTW,0,0,0,0,0,-1.3399999999999999,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,19,4
 Kelsey  Koelzer,MET,D,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,0
Ashley Johnston,MET,D,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Colleen  Murphy,BUF,D,18507526,2018-03-04,MET,BUF,0,0,1,1,0,0.52,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Courtney Burke,MET,D,18507526,2018-03-04,MET,BUF,0,0,1,1,0,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jacquie Greco,BUF,D,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jenny Ryan,MET,D,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.99,9,1,1,0.5,0,0,0,0,0,0,0,0,0,2,2,0,0
Jordyn Burns,BUF,D,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiira Dosdall,MET,D,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.11,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Lisa Chesson,BUF,D,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Michelle Picard,MET,D,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.44,4,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah  Edney,BUF,D,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,4,1,0,0
Sarah Casorso,BUF,D,18507526,2018-03-04,MET,BUF,0,1,0,1,1,0.86,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexa Gruschow,MET,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,-0.13,3,1,0,1,0,0,0,0,0,0,11,12,4,1,0,0,0
Bray Ketchum,MET,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.33,3,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
Corinne Buie,BUF,F,18507526,2018-03-04,MET,BUF,1,0,1,2,1,1.86,2,2,1,0.6666666666666666,0,0,0,0,0,0,0,0,0,1,1,0,0
Erika  Lawler,MET,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.35,1,0,1,0,0,0,0,0,0,0,7,5,0,0,0,0,0
Hayley  Scamurra,BUF,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
Hillary  Crowe,MET,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Jess Jones,BUF,F,18507526,2018-03-04,MET,BUF,0,1,0,1,1,0.3,0,2,1,0.6666666666666666,0,0,0,0,0,0,0,0,4,2,0,0,0
Jordan  Ott,BUF,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
Kaylyn  Schroka,BUF,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,-0.6,0,0,0,NA,0,0,0,0,0,0,4,9,0,1,1,0,0
Kelly Nash,MET,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.44,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kourtney Kunichika,BUF,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.47,1,0,0,NA,0,0,0,0,0,0,14,11,0,0,0,0,0
Kristin Lewicki,BUF,F,18507526,2018-03-04,MET,BUF,1,0,0,1,1,1.09,3,2,1,0.6666666666666666,0,0,0,0,0,0,4,6,0,0,1,0,0
Madison Packer,MET,F,18507526,2018-03-04,MET,BUF,1,0,0,1,1,1.46,2,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0
Rebecca Russo,MET,F,18507526,2018-03-04,MET,BUF,0,1,0,1,1,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah Shureb,BUF,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,3,0,0
Tatiana Rafter,MET,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.24,0,0,0,NA,0,0,0,0,0,0,7,5,0,1,0,0,0
Taylor Accursi,BUF,F,18507526,2018-03-04,MET,BUF,0,0,0,0,0,0.55,5,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Amanda Leveille,BUF,G,18507526,2018-03-04,MET,BUF,0,0,0,0,0,3.9000000000000004,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,35,1
Katie  Fitzgerald,MET,G,18507526,2018-03-04,MET,BUF,0,0,0,0,0,1.2200000000000002,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,23,2
 Kelsey  Koelzer,MET,D,18507534,2017-11-04,BUF,MET,2,0,0,2,2,2.16,3,2,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0
Ashley Johnston,MET,D,18507534,2017-11-04,BUF,MET,0,0,0,0,0,-0.17,0,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
Colleen  Murphy,BUF,D,18507534,2017-11-04,BUF,MET,0,0,0,0,0,-0.17,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0
Courtney Burke,MET,D,18507534,2017-11-04,BUF,MET,0,2,0,2,2,1.6600000000000001,5,0,0,NA,0,2,0,0,0,0,0,0,2,0,1,0,0
Jenny Ryan,MET,D,18507534,2017-11-04,BUF,MET,0,0,2,2,0,1.6600000000000001,5,1,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0
Kayla Parsons,BUF,D,18507534,2017-11-04,BUF,MET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiira Dosdall,MET,D,18507534,2017-11-04,BUF,MET,0,1,0,1,1,0.69,2,0,0,NA,0,1,0,0,0,0,0,0,2,0,0,0,0
Lisa Chesson,BUF,D,18507534,2017-11-04,BUF,MET,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,1,0,0
Michelle Picard,MET,D,18507534,2017-11-04,BUF,MET,0,0,1,1,0,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rebecca Morse,MET,D,18507534,2017-11-04,BUF,MET,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarah  Edney,BUF,D,18507534,2017-11-04,BUF,MET,0,0,1,1,0,0.86,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sarah Casorso,BUF,D,18507534,2017-11-04,BUF,MET,0,0,0,0,0,-0.68,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0
Alexa Gruschow,MET,F,18507534,2017-11-04,BUF,MET,2,0,0,2,2,3.0100000000000002,2,2,0,1,0,0,0,0,0,0,16,8,2,0,0,0,0
Bray Ketchum,MET,F,18507534,2017-11-04,BUF,MET,0,0,1,1,0,0.74,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
Corinne Buie,BUF,F,18507534,2017-11-04,BUF,MET,1,0,0,1,1,0.99,3,0,2,0,0,0,0,0,0,0,1,1,4,1,0,0,0
Erika  Lawler,MET,F,18507534,2017-11-04,BUF,MET,0,0,0,0,0,-0.050000000000000044,2,0,0,NA,0,0,0,0,0,0,8,6,6,0,0,0,0
Harrison Browne,BUF,F,18507534,2017-11-04,BUF,MET,0,0,1,1,0,0.63,1,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,0
Harrison Browne,MET,F,18507534,2017-11-04,BUF,MET,0,0,1,1,0,0.63,1,0,0,NA,0,0,1,0,0,0,0,1,0,0,0,0,0
Hayley  Scamurra,BUF,F,18507534,2017-11-04,BUF,MET,0,0,1,1,0,1.1400000000000001,5,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0
Jess Jones,BUF,F,18507534,2017-11-04,BUF,MET,0,1,0,1,1,0.04999999999999999,1,0,2,0,0,1,0,0,0,0,0,3,4,1,0,0,0
Jessica Sibley,BUF,F,18507534,2017-11-04,BUF,MET,0,0,0,0,0,-0.48,0,0,0,NA,0,0,0,0,0,0,3,7,0,0,1,0,0
Jordan  Ott,BUF,F,18507534,2017-11-04,BUF,MET,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
Katherine Donohue,BUF,F,18507534,2017-11-04,BUF,MET,0,0,0,0,0,0.36,0,0,0,NA,0,0,0,0,0,0,4,1,0,2,1,0,0
Kourtney Kunichika,BUF,F,18507534,2017-11-04,BUF,MET,0,1,0,1,1,0.28,0,0,1,0,0,0,0,0,0,0,3,6,0,0,0,0,0
Maddie  Elia,BUF,F,18507534,2017-11-04,BUF,MET,0,0,0,0,0,-0.8300000000000001,1,0,0,NA,0,0,0,0,0,0,3,8,4,1,1,0,0
Miye D'Oench,MET,F,18507534,2017-11-04,BUF,MET,1,3,0,4,4,3.5999999999999996,4,2,0,1,1,1,0,0,1,0,4,2,0,1,0,0,0
Rebecca  Vint,BUF,F,18507534,2017-11-04,BUF,MET,0,0,0,0,0,0.5899999999999999,3,0,1,0,0,0,0,0,0,0,10,5,4,0,0,0,0
Rebecca Russo,MET,F,18507534,2017-11-04,BUF,MET,1,0,0,1,1,1.11,1,0,0,NA,1,0,0,0,0,0,1,1,0,0,0,0,0
Tatiana Rafter,MET,F,18507534,2017-11-04,BUF,MET,0,0,0,0,0,-0.43000000000000005,2,0,0,NA,0,0,0,0,0,0,3,7,2,0,0,0,0
Taylor Accursi,BUF,F,18507534,2017-11-04,BUF,MET,1,0,0,1,1,0.83,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0
Amanda Leveille,BUF,G,18507534,2017-11-04,BUF,MET,0,0,0,0,0,-1.6599999999999993,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,31,6
Katie  Fitzgerald,MET,G,18507534,2017-11-04,BUF,MET,0,0,0,0,0,0.2400000000000002,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,16,2
Alyssa Gagliardi,BOS,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,0
Cydney Roesler,CTW,D,20847967,2018-03-04,BOS,CTW,1,0,0,1,1,1.05,2,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
Elena Orlando,CTW,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
Emma Greco ,CTW,D,20847967,2018-03-04,BOS,CTW,0,1,0,1,1,0.75,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
Hanna  Beattie,CTW,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,-0.13,1,0,0,NA,0,0,0,0,0,0,4,6,0,0,0,0,0
Jordan Brickner,CTW,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
Kaliya Johnson,BOS,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
Kaliya Johnson,CTW,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
Lexi Bender,BOS,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,-0.06000000000000001,1,0,0,NA,0,0,0,0,0,0,0,0,2,0,0,0,0
Mallory Souliotis,BOS,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
Meagan Mangene,CTW,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
Rachael Ade,CTW,D,20847967,2018-03-04,BOS,CTW,0,0,1,1,0,0.86,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Shannon Doyle,CTW,D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.22,2,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
Amanda Boulier,CTW,D|F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.5700000000000001,3,0,0,NA,0,0,0,0,0,0,8,6,0,0,0,0,0
Meagan Mangene,BOS,D|F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
Corey  Stearns,BOS,F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.4099999999999999,2,0,0,NA,0,0,0,0,0,0,6,3,2,1,0,0,0
Dana Trivigno,BOS,F,20847967,2018-03-04,BOS,CTW,0,2,0,2,2,1.6,4,0,0,NA,0,0,0,0,0,0,8,9,0,0,0,0,0
Dana Trivigno,CTW,F,20847967,2018-03-04,BOS,CTW,0,2,0,2,2,1.6,4,0,0,NA,0,0,0,0,0,0,8,9,0,0,0,0,0
Emily Field,BOS,F,20847967,2018-03-04,BOS,CTW,0,0,1,1,0,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Emily Fluke,CTW,F,20847967,2018-03-04,BOS,CTW,1,0,0,1,1,0.98,2,0,0,NA,0,0,0,0,0,0,0,2,0,0,0,0,0
Heather  Schwarz,BOS,F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie Goldsmith,CTW,F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,-0.03999999999999998,4,0,0,NA,0,0,0,0,0,0,5,9,0,1,0,0,0
Janine Weber,BOS,F,20847967,2018-03-04,BOS,CTW,0,0,2,2,0,1.04,0,0,0,NA,0,0,0,0,0,0,0,2,0,1,0,0,0
Jillian Dempsey,BOS,F,20847967,2018-03-04,BOS,CTW,1,0,0,1,1,1.4700000000000002,1,0,0,NA,0,0,0,0,0,0,16,13,0,3,0,0,0
Jordan Smelker,BOS,F,20847967,2018-03-04,BOS,CTW,2,0,0,2,2,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Juana Baribeau,CTW,F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.44,4,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0
Kaycie Anderson,CTW,F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelly Babstock,CTW,F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.28,3,0,0,NA,0,0,0,0,0,0,7,6,2,1,0,0,0
Mary Parker,BOS,F,20847967,2018-03-04,BOS,CTW,0,1,0,1,1,0.64,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Donovan,CTW,F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.24,0,0,0,NA,0,0,0,0,0,0,2,0,0,0,1,0,0
Sam Faber,CTW,F,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
Kaleigh Fratkin,BOS,F|D,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
Brittany Ott,BOS,G,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,1.6400000000000006,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,26,2
Sydney Rossman,CTW,G,20847967,2018-03-04,BOS,CTW,0,0,0,0,0,-1.3199999999999998,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,12,3
